review_id,rating,review_text,review_date,helpful
2133,3,I don't know What's wrong with this app I got notifications but can't receive my messages,11/22/2025 11:44,0
2134,1,"WHY do I get logged out all the time, and the app isn't opening. What is all that about?",11/25/2025 14:42,0
2135,1,very bad so this is big problem 😞😞,11/25/2025 11:00,0
2136,5,you are the best 👌,11/23/2025 0:53,0
2137,4,nice WhatsApp 😍,11/25/2025 18:33,5
2138,5,very good nice app,11/24/2025 21:33,0
2139,2,mainly singer oven range southern discrimination married largely could person alcohol alone crowd abuse swim citizen flow alive saving fifth serve gifted treatment organic cup lead while retirement meat economics feeling accuse shall disorder elite local sight founder willing should shop,24/11/2025 05:15,1
2140,1,Why does WhatsApp reduce the quality for like 90% when u reshare a picture or video from someone's story? This is really frustrating and very disgusting when you see what is on your story.,11/23/2025 1:52,0
2141,5,Amazing app highly recommend,11/23/2025 5:33,0
2142,5,this is very useful & square app,11/26/2025 20:21,1
2143,1,Restricted the chat due to spamming is very annoying. 24 hours restricted is so crazy! It's affected us who do business. We need to contact hundred of customers a day yet keep getting restricted. IT'S AFFECTED OUR SMALL BUSINESS!!! I think the developer should give a deep thought about it. Please remove the system.,11/22/2025 21:44,1
2144,4,"Great app, cool user interface and above all its accurate and easy to launch",11/25/2025 3:41,0
2145,3,fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear ,21/11/2025 22:01,1
2146,5,It is easy to use,11/23/2025 17:34,0
2147,5,Can you use this app to delete messages?,11/26/2025 20:38,1
2148,3,because it's doesn't have a share button for people to share my status,11/25/2025 5:01,0
2149,5,best way to get in touch with relative and family and easy to use,11/24/2025 12:59,0
2150,5,nice app for knowing any information,11/22/2025 6:23,2
2151,4,We satisfy in send WA and call many friend's.,11/25/2025 9:59,0
2152,1,Whatsapp already works. Please stop bloating it with useless updates.,11/26/2025 19:40,0
2153,1,very bad service delivery,11/24/2025 9:46,0
2154,1,why do you keep blocking my account!! you locked me out of my account on Monday night stating SPAM then unlocked it on Tuesday morning. Now I've just messaged my work chat about something and you've locked me out again stating the same thing!!!!,11/21/2025 20:19,0
2155,1,"for update version it always need too much space, oh my God , I am fed up of all that. find some solutions and fix it please . otherwise it is fine to use for calls and messages .",11/26/2025 4:04,0
2156,5,please support me WhatsApp Messenger uninstall nahi ho raha hai please help Play Store teem,11/25/2025 21:21,0
2157,5,i love Whatsapp thanks,11/23/2025 20:29,0
2158,1,"The AI app does not give an accurate answer or the images it sends thus not much the question so I end up using a different app which is not good,work on this.🙏",11/23/2025 2:12,0
2159,5,"very nice app, and I enjoy using it for easy commination with friends and family...",11/25/2025 4:25,0
2160,4,pl my whatsapp not working,11/25/2025 19:15,1
2161,1,Video Call Very Poor,11/21/2025 20:56,0
2162,5,the status dey blur watin happen,11/23/2025 20:33,0
2163,5,viery nice application,11/25/2025 15:41,1
2164,3,"""I would like to request that WhatsApp introduce an additional option under Status Privacy that enables users to share their status updates with specific groups. This feature would provide enhanced privacy control and allow users to manage their audience more efficiently and securely.""",11/23/2025 19:42,0
2165,5,my whatsapp number is not verify please solve the problem,11/23/2025 16:37,0
2166,1,i can't see status video why i do,11/23/2025 22:09,0
2167,4,It is a best messenger app,11/26/2025 17:49,0
2168,1,logged out and bans are now making Whatsapp like control app the users now don't have any power over their accounts. You can be booted away at any time I am no longer relaying on whatsapp,11/23/2025 11:18,0
2169,5,MUTtVB0qQcKpW3GZ0CoIH7JSobKgktlWi2FPvXiuvTDK2mn4cD5,24/11/2025 01:25,0
2170,1,"issue with Broadcast list i.e. in app there are 35 messages per month but when I send 20 messages then it is showing you have used 35 and removed sending options from my broadcast list. then I want to take help from support. this is the crucial part ""no useful support from WhatsApp there is ""contact us"" button but there is no use when I asked help from it it is showing how to see limit but not giving any instructions to how to retain original number of messages actual no use with email support",11/26/2025 15:31,0
2171,5,whatsApp Good 👍.,11/21/2025 22:16,0
2172,4,good communication,11/26/2025 13:12,0
2173,5,adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure adventure ,21/11/2025 12:49,1
2174,3,"I have been trying to use the music feature on my photo to post it on status, it's not working and I even updated my WhatsApp still it isn't. This is to frustrating for real. Attend to it please. Every other thing is ok.",11/24/2025 10:40,0
2175,5,Amazingly great,11/25/2025 13:01,0
2176,5,nice aap to chat each other,11/26/2025 7:42,0
2177,1,"A maze of unnecessary features, cluttered ui, useless channels (with the stupid ""find channels"" section) meta ai in my searchbox like I'm searching for my chats, get tf out of my way..useless community tab, it would've been useful if all groups were on that separate tab but no, let's continue clattering the chats together with it too..and on top of that, let's make it so you can shamelessly tag a 1000 member group in your status..bravo meta for your unrelenting effort towards enshittification",11/24/2025 0:01,2
2178,2,bring back the feature where we can actually view the status and let online time of the contact at the same time when we view their profile.,11/22/2025 7:45,1
2179,5,Swift and less data consumption,11/24/2025 1:09,0
2180,5,have a nice thing for me and everyone,11/25/2025 14:32,0
2181,4,It was really enjoyable and simple to communicate with friends and family.,11/25/2025 4:00,0
2182,2,"worse experience of using whatsapp in last two weeks since I updated to new version! * Last seen online are keep showing even if I'm not online or using phone for that time. period! * ""about me"" is to show people what we believe or want say...but the new update doesn't show anything to anyone even if set for everyone * the most irritating thing is there is no use of contact sync, cz however it removes it. please do something about it! thanks 🙏🏻",11/24/2025 9:46,2
2183,5,Very good and smooth and reliable,11/23/2025 21:15,1
2184,3,is really good for chatting,11/24/2025 4:11,0
2185,2,"Up until the latest update, I'd give WhatsApp 5+ stars. Sad.",11/22/2025 0:42,2
2186,4,video call are not that good,11/22/2025 15:18,0
2187,2,Any time I message my long time friend Whatsapp will instantly review me,11/26/2025 11:27,0
2188,1,eliminate ear maintain television what addition demonstration transformation loose sentence finding generate pop auto western symptom sort criticize bond forth step lip cloud soldier photograph win used emotional grandmother poll stability section problem couple colonial international religion exhibit consistent scandal shade,22/11/2025 21:31,1
2189,5,it does not have the new version,11/23/2025 13:31,0
2190,1,why I found old version of whatsapp on my device. and I receive silent notifications again and again. if you not solve my problem i will definitely delete my whatsapp account because the fault of whatsapp team support.,11/25/2025 8:41,17
2191,5,I love what's app messenger,11/23/2025 21:06,1
2192,1,play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play ,23/11/2025 16:34,1
2193,1,If I am playing voice note I won't be able to do any other thing on my phone until the voice note ends and if it just paused maybe a call enters I would have to reboot my phone again,11/23/2025 20:13,0
2194,1,Mera Whatsapp number bened i request you please my Whatsapp number open me,11/25/2025 1:02,0
2195,1,I can't upload my WhatsApp,11/21/2025 20:45,0
2196,4,I really find it very difficult to receive the 6-digit code to verify my WhatsApp /WhatsApp business App. What can I do to verify my WhatsApp contacts? I'm so used to WhatsApp and as result of not being able to verify my number gives me sleepless nights.How can I fix this mess???,11/25/2025 9:43,0
2197,5,"The app is amazing & useful in all aspects (like always) but, now the 'About' section is time bound, there should be an option to set 'About' as 'Always till changed' because that's obvious that no one would regularly update their ""About"" on WhatsApp. please work on this, WhatsApp team. Thank you",11/24/2025 2:11,0
2198,5,I love to use this app.i'm supporting Manchester United,11/24/2025 20:39,0
2199,5,tLCgsSjYWsELgavjzLmOPIWfucNvoW,24/11/2025 00:45,0
2200,5,Very good for communtion 👌,11/24/2025 17:50,0
2201,4,why my WhatsApp not install,11/26/2025 7:41,0
2202,3,powder comparison morning escape desk administrator reinforce collect traditional meal stop flow who nice cable commercial fighting TV sweet boot wage building cash promote bunch score well farm annual resist status distance flesh site leadership seriously court viewer detect reputation urge explain efficient hot reach urge label type spending die really upon damage visual truly region disagree reflect observation aggressive staff declare tourist strange undergo,24/11/2025 23:28,0
2203,5,Very good app for communications,11/25/2025 11:35,0
2204,5,I need whatsApp,11/22/2025 3:43,0
2205,5,How to unblock whatsapp,11/21/2025 22:50,0
2206,5,but u tell me to use official WAP,11/25/2025 13:06,0
2207,5,unlock my watsapp account,11/24/2025 20:01,0
2208,1,"My WhatsApp experience has been very frustrating lately. First, all my chats disappeared after the “Restore chat history” popup. Then backup stopped working, even though I had enough Google Drive and phone storage. After uninstalling, WhatsApp wouldn’t reinstall properly from Play Store. I rely on WhatsApp daily, so this caused a lot of stress. Please fix these restore/backup issues users should never lose important chats.",11/26/2025 17:11,0
2209,5,best and easiest way for chatting,11/26/2025 18:13,0
2210,1,WhatsApp is a good property,11/24/2025 10:56,0
2211,1,my whatsapp is not opening directly. Only open through Play store.,11/26/2025 10:38,0
2212,5,Thank you fo This apps,11/26/2025 1:22,0
2213,1,Never works properly these days,11/25/2025 13:43,0
2214,1,I lost my another account several times Fix problem So annoying,11/22/2025 18:26,0
2215,3,iyBcW81XvlrmjxYxSnFeCMOKFcxNHQ14RjmEneF5ktswW2gM,21/11/2025 07:37,1
2216,4,A very good communication app but can you please separate the group chats from the rest of the chats?? it takes time to find new messages because the chats are all combined,11/25/2025 0:17,0
2217,1,Open the whatsapp,11/23/2025 2:40,0
2218,5,fast and easy communication 🥰🥳,11/23/2025 11:33,0
2219,5,you guys should start doing the updating stuff without consuming much date please,11/24/2025 23:19,0
2220,2,this is fake aap in my WhatsApp not start and,11/23/2025 17:06,0
2221,1,my whatsap स्पैम ban प्रॉब्लम plesss हेल्प मे re open my whatsap अकाउंटउंट,11/25/2025 12:31,0
2222,5,the WhatsApp is not installing,11/24/2025 6:59,0
2223,1,why I not use this app,11/25/2025 18:54,1
2224,1,plz unban my whatsapp mistakely ban my whatsapp,11/24/2025 11:40,0
2225,5,Update WhatsApp message,11/24/2025 18:08,0
2226,3,why my chat wallpaper has a bug where it became half screen black after exiting my keyboard? is there a way to fix this? I'm using realme 13 pro +,11/26/2025 20:04,0
2227,1,"Problem with sending video files, useless notifications, dull features and overall not really user friendly",11/25/2025 10:46,0
2228,5,it's good but slow in Updating Some Apprecation ooh,11/25/2025 2:59,0
2229,2,Since Friday morning I am not able to send or receive messages on WhatsApp.,11/22/2025 10:23,0
2230,4,Very convenience and efficient.✔️,11/24/2025 22:09,0
2231,5,Good but add some games to play,11/24/2025 16:02,2
2232,5,Working good And fantastic,11/24/2025 1:21,0
2233,2,"Hi, I'm struggling to activate whatsapp on my Huawei nova 9, Any help to solve this problem. Whatsapp reject to be activated on Huawei nova 9",11/24/2025 7:23,0
2234,1,I don't know what's the issue but in 2 of my devices my WhatsApp account gets banned for spamming even though I didn't did anything.It happened to me several times and it is disturbing,11/25/2025 20:31,0
2235,5,I'm always struggling to update my wattsup help pldase,11/22/2025 11:56,0
2236,5,What's up is not installed please solve my problem I am vaiting good news,11/22/2025 17:06,0
2237,5,Amazing app i always use this app.,11/22/2025 15:32,0
2238,3,gXlbq3ToMqM5SdkO,21/11/2025 19:52,1
2239,5,My WhatsApp it doesn't want update,11/22/2025 16:09,0
2240,4,"use it all the time, one problem is I can't add a group status update",11/23/2025 2:08,0
2241,1,"The WhatsApp application is extremely frustrating and poor quality. I cannot receive the verification code via SMS or email, even after providing my email address. I urgently need to use the app, but I am blocked from doing so. It is very disappointing.",11/24/2025 13:54,0
2242,2,"nice app, but it uncontrollably auto download every single thing!!!! pictures, videos, thousands of them flooding my phone's storage every moments!!! from every chat group from work or friends!!! I tried to unable the media auto download in the setting, even restricted the app's access to my gallery but nothing work!!!! I'm using a Redmi phone btw. Hey Devs, maybe you guys deserve this 2 Star, honestly 🤷🏻‍♂️",11/25/2025 21:26,2
2243,2,Az3UqVfqHuUX2Pncz5dl2,21/11/2025 17:09,0
2244,3,broadcast limit should be removed,11/26/2025 13:04,0
2245,3,"Great It's the best chatting app I've know. Keeps me up with families and friends FOR THE CHANNELS NOW ADDED, WHEN I SEARCH FOR A CHANNEL OR SOMETHING . IT NEVER BRINGS WHAT I SEARCH FOR. IT'S ALWAYS BRINGING OTHER CHANNELS I DON'T WANT ANYTHING TO DO WITH. I HOPE WHATSAPP FIXES IT SEARCHING FOR CHANNELS ACCURACY.",11/25/2025 14:46,0
2246,1,criminal except gradually capital boundary great space feel popular lovely name occupation index bake homeless three conduct army art atmosphere neck willing become,25/11/2025 00:10,0
2247,5,It's nice and fast,11/24/2025 19:09,0
2248,3,overcome content proposed Mexican raise publisher youth continue tone simply represent science emergency lock controversy link new risk their table home project downtown few factor Palestinian really public quit journal genetic train library particular God boss restriction bottle equipment lab edge sense security recommendation room place pipe temperature bind scale prayer threat request sue official blame competition copy behavior up investigate inflation hit ice dream later now musical trial stage alter PM behind reach justify evolution writing blind dialogue gently wheel definition marry clothing Catholic black honey floor piece warn like film,26/11/2025 17:25,1
2249,5,great 👍 I like when tells to up date the app 😉 thanks,11/22/2025 5:19,1
2250,5,it's good but if we don't won't to see others status please give us an option to not see their status on the relevant day and it could be a greatest help,11/23/2025 8:07,0
2251,5,good app and my WhatsApp account lock plz sir unlock my WhatsApp,11/23/2025 8:10,1
2252,1,"I hate the new about bio thing, I wanted to change my about only to learn it's no longer permanent and there is no way to change it back to the old version. I don't know what they were thinking but it's a really bad choice and i hope they change it back or give us a way to make it permanent at least give us a choice",11/26/2025 2:28,0
2253,1,"l am your child , if l offended ,you can't sack me even 24 hours, consider me please./-l don't know it is a difference mistakes again, please forgive and forget thank you.",11/26/2025 20:44,0
2254,1,WhatsApp now is treating us bad...its not good...what kind of terms of service is that..is it not for chatting people and loved ones then why that terms..if youb want to be detectimg spam Check the content er...aahh Am very angry I wish i could talk on voice call This your terms of service is very bad..i mean it very bad and wont help at all....am trying to reach out to my contacts about my change of number and you restricted me...am not spamming...why wont yoi check the content of the message,11/22/2025 4:03,0
2255,5,it's help me a lot .,11/21/2025 20:46,0
2256,5,so great good to use all day,11/26/2025 6:45,1
2257,4,hi WhatsApp team awaiting for some updates from you because lot other Apps are in globally coming. please get more privacy on this soon and like WhatsApp calls should be easier to communicate and no phone number display like only login Id or name so that it can be provided much safer for all.,11/26/2025 4:31,0
2258,5,how to recover chatting msg no videos no photos onely msg,11/25/2025 18:29,0
2259,1,"whenever I install this app, it's always restricted n then suspended. There's always shown that ""you are using unofficial whatsapp "", and when I download whatsapp through the given link, the same display appears. I tried many times to download through the given link but useless. Then I changed my number n downloaded whatsapp today. it's suspended again n I don't know why. Today I messaged only my new SIM company bcz I wanted to get details of my SIM package n they sent me automated msgs only.",11/22/2025 1:03,0
2260,1,With this app I don't lose my data but do more improvement's because many people don't like this app coz you don't separate chats from Groups and it's they find it boring so make it fun,11/25/2025 11:03,1
2261,5,good useful applications,11/22/2025 20:03,0
2262,5,fN85qBOpD7AtvsL02YtrPw4qYt5cT7IJzW7YRH0LEcKghLPD5vHujwbA7FbwmOIQTho6Bi9DR6nvhacxZySdzb,21/11/2025 11:24,1
2263,1,bad App always been given issue all time,11/25/2025 23:18,0
2264,4,This good App for communication,11/24/2025 10:23,1
2265,4,very good app for communication and business 👌🏾,11/26/2025 9:55,0
2266,1,somebody else put it on my phone and then hacked me put another apps on my phone so I can access certain apps be careful you guys,11/23/2025 11:52,0
2267,4,Good app. Very easy to use. But the new update no longer allows the use of voice notes in replying to status updates. Why? I wish the feature would be fixed or added back if it was removed entirely. Thank you,11/22/2025 2:30,0
2268,1,Unable to install,11/26/2025 18:36,0
2269,1,not possible to recover chats from Google backup,11/25/2025 9:37,0
2270,5,it working very good and exciting,11/25/2025 7:31,0
2271,5,Voice messages are not working for me,11/23/2025 18:14,0
2272,1,this app is basically the best messaging app,11/25/2025 18:34,0
2273,5,best 💯💯💯when chatting💬 or post status,11/24/2025 17:56,0
2274,1,Finding it difficult to use the app,11/22/2025 15:57,0
2275,4,please unbanned permanently this I am not spammer I am only working person to use working related watsap only,11/23/2025 23:29,1
2276,2,club taxpayer efficiency deal dirt trick fifth I responsible surprised producer emerge fresh explain variation river gene self victim over represent square white clothes healthy suffer channel tiny,24/11/2025 09:08,0
2277,5,Good way to message,11/23/2025 20:44,0
2278,1,"I'm Soo obsessed with this app that I've forgotten about any other messaging app,Soo fast and reliable and I've also fallen in love with meta Al🥰🙈😘👍",11/24/2025 23:08,0
2279,2,grain outside option Asian woman motion sexual past among choose owner movie disease wild electric DNA barrel cultural assignment danger beautiful formal stone who afternoon boot shout hall pitch,26/11/2025 18:08,1
2280,1,honey billion cheek lift presentation testify football six status hell meter farmer liberal complicated bone hope furthermore sure technique claim treaty widespread meat jacket tunnel vacation mission British who particular seek normally few two incident courage cat role someone car develop public impress audience entry my regular habit mix horror set adviser engage external until palm constantly technical line few ice penalty hair birthday wage bond tale sin literally situation,22/11/2025 18:14,1
2281,4,hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero ,22/11/2025 15:32,1
2282,5,No states update,11/23/2025 12:27,1
2283,5,Very easily to use..,11/24/2025 17:44,0
2284,1,hi dear whatsap communities team help my whatsap account is not open and I can't use whatsap account I am not able to run whatsap I have read all your terms and condition will flowers I hope you unban whatsap as soon as possible thank you,11/23/2025 11:56,0
2285,4,Hi we should have an option in watsapp that without saving contact we should get the Id of that,11/23/2025 12:29,0
2286,5,WhatsApp is no longer use account problem,11/23/2025 19:25,0
2287,4,Interesting and helpful.,11/24/2025 23:02,0
2288,3,Application is still not uninstall yet,11/23/2025 10:21,0
2289,5,it's awesome I love it!!,11/26/2025 17:13,0
2290,2,"Too many Scammers using Elon Musk Profile Photos & playing on Vulnerable ladies, establishing trust & getting into their email accts, CashApp Acct & other financial accts stealing their money & pretending HE wouldn't do that. I've received docs/photos from 1 braggin how EZ it was for him to get in my PayPal, CashApp etc. & how easy it was to hack into my phone & disburse a virus that shut me out financially. WHATSAPP NEEDS TO LOOK AT IP ADDRESSES, PHONE #s & TRACk locations & KEEP EM OUT",11/24/2025 7:03,0
2291,1,The forced AI assistant is worse than the normal search.,11/22/2025 7:09,0
2292,5,Nice U should try it out u will like it,11/23/2025 12:50,0
2293,1,I hate the new block settings if someone blocks you there should be a no profile picture to notify am tired of this app,11/26/2025 3:41,0
2294,1,it is hard to use says use the official whats app,11/24/2025 19:00,0
2295,3,it's good to use,11/23/2025 1:44,0
2296,5,Nice one but you have to do a lot of advertisement,11/26/2025 14:47,0
2297,2,I've never seen such a bad app,11/24/2025 13:08,0
2298,5,"ABOUT TEMPORARY BANNED. Good afternoon, My WhatsApp Mobile is banned from using WhatsApp, due to some mistakes commit which go against Whatsapp terms and conditions, I have tried to got it fixed several times by attempting to send a report of apology, To be able to continue using WhatsApp, My official Whatsapp is already installed, Please resolve the issued forwarded on time. Thank you.",11/21/2025 22:27,0
2299,5,whatsapp is down please help,11/24/2025 19:40,0
2300,5,why my WhatsApp is asking me for official WhatsApp saying that my number is expired,11/23/2025 13:47,0
2301,4,Takes too slow to update,11/24/2025 19:54,0
2302,1,bad...this about feature is worst please remove it from my whatsapp,11/23/2025 8:08,0
2303,2,Is too slow now,11/22/2025 1:33,0
2304,2,my account is banned so I hope you unban my account,11/24/2025 18:04,0
2305,5,The up is supper and its easy to use,11/25/2025 1:03,0
2306,5,it has been fun if it will let me get my phone calls,11/25/2025 6:44,0
2307,5,I feel my friend is me close,11/25/2025 21:56,0
2308,5,my device is compatible but am always logged out why,11/22/2025 6:31,0
2309,5,I like using this app because I am meeting with my classmate and family,11/23/2025 1:46,0
2310,2,please give us logout / signout option. whatsapp should give us logout option like any other app. so that we can turn it on and off at our will.,11/26/2025 2:08,1
2311,4,Lt is fast and simple but difficult to sign up for,11/24/2025 14:34,0
2312,3,my WhatsApp account is ban this equation is not mind and I mix match for please WhatsApp team and then my account,11/23/2025 1:21,2
2313,1,why did you change restoring chats from local backup ?! I don't have Google backup? I want to use the local backup as old times,11/26/2025 5:35,1
2314,4,flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee ,23/11/2025 00:54,1
2315,1,Not working perfectly,11/23/2025 17:40,1
2316,1,"very inconvenient recently, you can't even logout when you want to just stay private and lowkey..that's the worst feature and you call yourself safe app",11/26/2025 16:14,0
2317,2,I don't have the filters,11/25/2025 18:05,0
2318,2,country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country ,26/11/2025 16:24,1
2319,5,Super great whatsapp ❤️❤️,11/25/2025 15:36,1
2320,1,F3atycoKWSAPcBCz3DyrM0j5wkjMXSkxyL3zRRUjhn97NnBU,25/11/2025 17:52,1
2321,1,some more time s restating problem,11/23/2025 13:27,0
2322,5,not yet download,11/24/2025 16:17,0
2323,5,fast and easy to use,11/24/2025 11:40,0
2324,5,Best experience with Whatsapp 😄,11/22/2025 19:52,0
2325,1,can't make a call and call are not clear,11/22/2025 18:17,0
2326,3,"""Please add an ‘Only Admin’ feature for group voice chats. Just like the ‘Only Admin’ mode for messages, there should be an option where only admins can start and control voice chats. This will improve group security and moderation. Thank you!""",11/25/2025 14:56,0
2327,1,Good morning and win today so difficult network problem every day,11/22/2025 5:50,1
2328,5,"nice aap 👍 easy to use👐 good 👏 we can communicate with others easily 👌💅 i am using this as long time this is very good and nice aap 👍 it's have call option , video call option and chat and more you can see and apply status 👌👌💅💅👍👍🤌👈👉👌",11/22/2025 15:21,2
2329,5,good using app no any type of spam,11/22/2025 17:35,0
2330,1,dear Whatsapp team my WhatsApp account is banned please unband my whatsapp,11/22/2025 19:46,0
2331,5,The app is good,11/22/2025 23:01,0
2332,1,other can't hear me,11/24/2025 20:19,0
2333,5,why my WhatsApp has blocks,11/24/2025 1:33,0
2334,1,"Whenever i upload any picture or video on status, it gets blurry automatically. even if the dile size is less than 1 mb, the same picture look sharp on Instagram",11/24/2025 7:23,0
2335,2,wlOP8pTnK84ON6QhvS7O8q8qneTqbAsItrRIjfokVoGGGhl8lFI,23/11/2025 05:02,0
2336,5,I need WhatsApp number back,11/24/2025 7:22,0
2337,1,"it can't open chats bar, and can't set 2 step verification. Someone always hack my applications and phone. Newly installed trying to secure my application he far ahead secure chats by end - end - encryption. Also 2 step verification",11/24/2025 19:01,0
2338,2,I'm giving only Stars just because of its channel feature it is nothing but more like adult service provider every time it promotes vulgar channels.please give us an option to remove suggestion like that,11/22/2025 21:32,0
2339,3,it's okay could be better,11/25/2025 22:39,1
2340,1,known s days what's app not responding,11/23/2025 22:24,0
2341,3,it's almost the year 2026 and yet the status for video didn't upgrade to 720p... very disappointed,11/26/2025 21:29,0
2342,5,My WhatsApp cannot open when I touch the app close back..,11/21/2025 21:17,0
2343,5,they are good 👍,11/22/2025 21:40,0
2344,1,"I was very much disappointed with whatapp services I have been using WhatsApp since 3 years and all of a sudden my whatsapp account gone banned without any notice and gave me a reason that I did not follow the terms and conditions, I am sure that I am following whatsapp rules very strictly and there will no spam but why I don't know all of a sudden my whatsapp account got banned",11/23/2025 17:18,0
2345,5,like I love this app,11/23/2025 23:40,0
2346,1,"one star for new feature were unnecessary channel recomended , so its request",11/26/2025 8:31,0
2347,5,"Audio isn't send, Why pls?",11/23/2025 6:32,1
2348,5,Good service for me,11/21/2025 23:44,0
2349,1,intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention ,25/11/2025 12:31,0
2350,5,App not installed and not working my mobile,11/24/2025 18:42,0
2351,5,I like using whatsapp among all applications so guys use whats app ehhh hmmm,11/25/2025 23:52,0
2352,1,bulk msg not support not use for this WhatsApp in business waste,11/22/2025 7:04,0
2353,1,its a good app thank u,11/26/2025 8:23,0
2354,2,choose quality contrast later I entirely well controversy oppose absorb tax sudden portrait symptom effective install pilot theater fair approach plastic scholarship funeral household neck camera reality running knife musician chicken depression examine cooperation assure participation hungry strike meal type threaten beer door else market indeed flee person locate flat do headquarters good academic train text opposite site widespread distance hurt lose not hill smile chocolate tip regulation price kill analyze exhibition stand whisper depression,26/11/2025 23:21,0
2355,1,Hate that there's no way of removing Meta AI 😡,11/23/2025 17:53,0
2356,1,"My account is banned and I want to retrieve it. Everytime I send an email, an automated message replies me that I need to write a review, and I can't do that. Kindly help to solve this issue",11/23/2025 3:21,0
2357,5,why can't I use my number to access WhatsApp even though I was using that same number before. WhatsApp keep saying I should down the official App and I have but still doesn't come . what could be the reason,11/23/2025 22:36,0
2358,1,how can I log out a WhatsApp app,11/25/2025 9:34,0
2359,1,"extremely disappointed. Got no help from their customer service, instead they kept closing my tickets like they have fixed the problem but it is still not fixed. when I share a link from the YouTube app to Whatsapp it used to show a thumbnail with that link. it stopped by itself I never changed any settings then all of sudden, it started working by itself on last Wednesday I shared and saved few Links on my WhatsApp account and it worked. now it went bad again. no preview with the link.",11/25/2025 23:58,3
2360,5,"The ""WhatsApp"", as a communication application, has been particularly, very productive, for me, with respect to every aspect of my online communication and so, I am immensely grateful to the entire management of the ""WhatsApp"", organization.",11/22/2025 5:01,2
2361,3,Chat transfer from Android to ios feature required please,11/23/2025 22:17,0
2362,4,The app is really nice to use expect when you're making a video call,11/26/2025 1:12,0
2363,5,thank you for using what app,11/25/2025 15:07,0
2364,5,I hav been using this app since I was a kid trust me the best thing since 2020 I mean it brings family and fr together....just keeping updating,11/26/2025 11:01,0
2365,5,app is fantastic please,11/22/2025 11:31,0
2366,1,my problem is my watsapp your official watsapp logine sole my problem,11/25/2025 20:20,0
2367,4,very good and easy to use,11/25/2025 1:28,0
2368,5,please add whatsapp reels video,11/26/2025 17:54,0
2369,4,whatapp needs official whatsapp so i do not found it,11/25/2025 19:55,0
2370,5,what's app is not opening,11/25/2025 22:47,0
2371,5,WhatsApp number is not working for me either way but I don't know if it was programmed to do it,11/21/2025 22:40,0
2372,4,WhatsApp is good and really helpful but there is one problem the about can fit only 50 words which was not there before the latest update. I think we should be able to fit more words in about. lets see if it changes in the next update.,11/25/2025 16:58,0
2373,1,"Dear sir/Madam  Subject: Appeal to review and unban WhatsApp account Hello WhatsApp Support Team, I received the message “This account can no longer use WhatsApp.” I believe this is a mistake. My phone number is I have not used any unofficial WhatsApp apps or performed any activity that violates the Terms of Service. Please review my account and let me know if you require any additional information — I’m happy to cooperate.",11/25/2025 1:21,0
2374,5,I'm experience of sending message to friends,11/22/2025 15:41,0
2375,5,i have problems to add the application,11/25/2025 8:38,0
2376,3,I think whatApp should be more effective and entertaining,11/26/2025 11:29,0
2377,3,I have an issue for android version please connect me with whatApp,11/26/2025 10:43,0
2378,5,Nice app to Whatsapp,11/24/2025 21:27,0
2379,1,The app is really poor finds very difficult to log in,11/25/2025 2:00,0
2380,5,its so powerful and longest App,11/26/2025 1:50,0
2381,3,The best app I've come across,11/25/2025 7:36,0
2382,5,please unlock my WhatsApp,11/23/2025 12:41,0
